4
10
0 460 358 534 261 216 566 96 272 323 
460 0 659 806 198 274 880 413 537 475 
358 659 0 854 500 523 860 307 624 681 
534 806 854 0 664 559 97 627 286 331 
261 198 500 664 0 104 725 221 379 348 
216 274 523 559 104 0 622 218 276 245 
566 880 860 97 725 622 0 662 346 409 
96 413 307 627 221 218 662 0 356 390 
272 537 624 286 379 276 346 356 0 106 
323 475 681 331 348 245 409 390 106 0 
0 278 374 573 360 305 241 496 430 376 
278 0 338 804 91 348 457 422 506 452 
374 338 0 620 327 102 615 122 204 718 
573 804 620 0 855 527 652 694 446 881 
360 91 327 855 0 363 548 387 516 535 
305 348 102 527 363 0 541 215 158 670 
241 457 615 652 548 541 0 737 648 235 
496 422 122 694 387 215 737 0 249 831 
430 506 204 446 516 158 648 249 0 806 
376 452 718 881 535 670 235 831 806 0 
0 620 468 203 1026 83 956 339 1007 826 
620 0 456 571 903 605 897 356 872 290 
468 456 0 285 581 397 532 499 558 485 
203 571 285 0 824 121 753 407 806 713 
1026 903 581 824 0 946 106 1070 32 722 
83 605 397 121 946 0 874 367 927 787 
956 897 532 753 106 874 0 1030 116 747 
339 356 499 407 1070 367 1030 0 1044 628 
1007 872 558 806 32 927 116 1044 0 690 
826 290 485 713 722 787 747 628 690 0 
0 573 232 668 349 416 541 609 674 376 
573 0 672 156 739 434 519 338 480 398 
232 672 0 720 116 633 428 798 596 587 
668 156 720 0 766 589 468 487 379 549 
349 739 116 766 0 744 404 897 581 696 
416 434 633 589 744 0 761 239 813 54 
541 519 428 468 404 761 0 805 177 707 
609 338 798 487 897 239 805 0 804 250 
674 480 596 379 581 813 177 804 0 761 
376 398 587 549 696 54 707 250 761 0 
