4
15
0 367 934 442 612 675 724 247 659 356 467 500 242 879 851 
367 0 836 412 522 752 398 148 323 138 156 398 164 822 595 
934 836 0 493 329 416 645 923 681 971 701 454 774 103 426 
442 412 493 0 171 342 484 455 458 529 339 91 300 447 484 
612 522 329 171 0 326 452 596 454 653 405 127 446 300 365 
675 752 416 342 326 0 776 771 770 859 679 392 620 317 674 
724 398 645 484 452 776 0 545 75 515 258 401 482 681 258 
247 148 923 455 596 771 545 0 471 112 293 469 155 894 728 
659 323 681 458 454 770 75 471 0 440 191 383 417 707 320 
356 138 971 529 653 859 515 112 440 0 291 527 241 953 729 
467 156 701 339 405 679 258 293 191 291 0 294 226 698 439 
500 398 454 91 127 392 401 469 383 527 294 0 319 427 393 
242 164 774 300 446 620 482 155 417 241 226 319 0 741 621 
879 822 103 447 300 317 681 894 707 953 698 427 741 0 488 
851 595 426 484 365 674 258 728 320 729 439 393 621 488 0 
0 505 854 763 691 235 718 966 317 697 436 616 486 976 496 
505 0 1088 503 361 740 931 815 617 670 857 544 584 1249 306 
854 1088 0 843 928 834 156 714 543 524 511 617 504 172 808 
763 503 843 0 149 954 707 322 629 318 881 244 430 1015 272 
691 361 928 149 0 902 781 472 622 418 884 310 462 1100 202 
235 740 834 954 902 0 726 1111 381 824 334 770 602 920 701 
718 931 156 707 781 726 0 623 401 393 428 472 348 322 654 
966 815 714 322 472 1111 623 0 737 291 941 349 510 872 538 
317 617 543 629 622 381 401 737 0 447 262 412 227 677 429 
697 670 524 318 418 824 393 291 447 0 653 125 222 696 363 
436 857 511 881 884 334 428 941 262 653 0 650 456 586 691 
616 544 617 244 310 770 472 349 412 125 650 0 193 789 238 
486 584 504 430 462 602 348 510 227 222 456 193 0 670 308 
976 1249 172 1015 1100 920 322 872 677 696 586 789 670 0 976 
496 306 808 272 202 701 654 538 429 363 691 238 308 976 0 
0 634 1040 728 262 109 635 594 1171 604 617 284 404 645 784 
634 0 570 586 595 724 268 548 634 760 525 394 234 173 318 
1040 570 0 454 860 1149 409 556 172 770 515 757 741 730 825 
728 586 454 0 489 835 320 137 626 316 111 488 604 751 904 
262 595 860 489 0 359 487 351 1010 344 381 209 422 676 838 
109 724 1149 835 359 0 743 700 1277 693 724 392 491 717 844 
635 268 409 320 487 743 0 305 536 537 274 351 349 437 586 
594 548 556 137 351 700 305 0 723 236 41 368 515 698 860 
1171 634 172 626 1010 1277 536 723 0 941 681 887 836 774 837 
604 760 770 316 344 693 537 236 941 0 275 478 674 894 1059 
617 525 515 111 381 724 274 41 681 275 0 379 510 681 841 
284 394 757 488 209 392 351 368 887 478 379 0 214 467 629 
404 234 741 604 422 491 349 515 836 674 510 214 0 257 416 
645 173 730 751 676 717 437 698 774 894 681 467 257 0 166 
784 318 825 904 838 844 586 860 837 1059 841 629 416 166 0 
0 375 666 327 355 917 317 249 485 873 276 739 249 714 659 
375 0 948 508 285 676 616 559 353 534 437 799 128 672 654 
666 948 0 447 716 1118 350 417 771 1260 514 528 832 698 624 
327 508 447 0 271 760 183 181 349 837 71 416 404 436 367 
355 285 716 271 0 564 432 397 129 575 214 515 236 408 377 
917 676 1118 760 564 0 944 931 438 326 737 649 730 438 503 
317 616 350 183 432 944 0 68 526 1007 219 538 494 605 531 
249 559 417 181 397 931 68 0 502 972 194 574 434 617 547 
485 353 771 349 129 438 526 502 0 491 309 471 342 320 310 
873 534 1260 837 575 326 1007 972 491 0 788 878 636 668 710 
276 437 514 71 214 737 219 194 309 788 0 462 333 452 389 
739 799 528 416 515 649 538 574 471 878 462 0 740 214 170 
249 128 832 404 236 730 494 434 342 636 333 740 0 644 612 
714 672 698 436 408 438 605 617 320 668 452 214 644 0 76 
659 654 624 367 377 503 531 547 310 710 389 170 612 76 0 
