4
15
0 636 652 332 260 306 379 304 464 394 253 563 428 739 531 
636 0 252 660 377 526 986 344 397 724 754 113 463 133 785 
652 252 0 545 438 427 936 436 589 591 839 174 641 205 613 
332 660 545 0 402 134 419 454 684 74 585 552 679 711 201 
260 377 438 402 0 288 627 53 284 476 401 316 289 487 589 
306 526 427 134 288 0 510 337 572 203 554 419 576 581 301 
379 986 936 419 627 510 0 676 841 416 496 895 798 1069 517 
304 344 436 454 53 337 676 0 235 528 416 296 249 462 638 
464 397 589 684 284 572 841 235 0 759 444 417 74 530 873 
394 724 591 74 476 203 416 528 759 0 643 614 753 766 137 
253 754 839 585 401 554 496 416 444 643 0 712 378 877 781 
563 113 174 552 316 419 895 296 417 614 712 0 473 176 672 
428 463 641 679 289 576 798 249 74 753 378 473 0 597 873 
739 133 205 711 487 581 1069 462 530 766 877 176 597 0 806 
531 785 613 201 589 301 517 638 873 137 781 672 873 806 0 
0 490 890 838 801 819 543 874 881 322 228 799 800 162 325 
490 0 448 505 510 348 331 467 421 180 458 439 383 490 167 
890 448 0 238 305 419 726 89 477 620 765 186 562 827 577 
838 505 238 0 73 615 830 150 683 639 664 73 743 737 574 
801 510 305 73 0 659 840 219 731 627 615 122 780 690 558 
819 348 419 615 659 0 413 494 78 497 806 543 147 837 511 
543 331 726 830 840 413 0 768 439 297 642 760 317 635 368 
874 467 89 150 219 494 768 0 557 628 730 109 633 797 576 
881 421 477 683 731 78 439 557 0 560 879 612 132 907 580 
322 180 620 639 627 497 297 628 560 0 353 581 488 360 78 
228 458 765 664 615 806 642 730 879 353 0 639 828 77 304 
799 439 186 73 122 543 760 109 612 581 639 0 670 709 520 
800 383 562 743 780 147 317 633 132 488 828 670 0 846 524 
162 490 827 737 690 837 635 797 907 360 77 709 846 0 326 
325 167 577 574 558 511 368 576 580 78 304 520 524 326 0 
0 276 455 273 347 301 112 730 634 200 249 483 331 428 439 
276 0 711 385 591 392 382 999 893 230 253 751 462 682 638 
455 711 0 409 445 432 396 305 183 518 535 94 647 429 598 
273 385 409 0 559 32 336 714 584 154 144 483 603 614 684 
347 591 445 559 0 592 239 587 558 542 587 400 254 96 153 
301 392 432 32 592 0 368 736 604 163 143 509 632 646 716 
112 382 396 336 239 368 0 646 564 302 349 405 287 316 348 
730 999 305 714 587 736 646 0 142 819 839 247 834 521 715 
634 893 183 584 558 604 564 142 0 700 715 163 789 512 702 
200 230 518 154 542 163 302 819 700 0 49 576 519 615 640 
249 253 535 144 587 143 349 839 715 49 0 600 568 659 688 
483 751 94 483 400 509 405 247 163 576 600 0 625 366 548 
331 462 647 603 254 632 287 834 789 519 568 625 0 342 201 
428 682 429 614 96 646 316 521 512 615 659 366 342 0 194 
439 638 598 684 153 716 348 715 702 640 688 548 201 194 0 
0 343 587 775 721 700 860 594 898 197 870 704 321 949 610 
343 0 429 457 486 645 630 649 853 290 553 612 233 622 275 
587 429 0 392 179 251 289 373 442 396 455 196 655 550 551 
775 457 392 0 253 624 321 765 775 639 96 555 661 179 341 
721 486 179 253 0 376 144 540 522 543 293 304 718 385 511 
700 645 251 624 376 0 407 214 209 506 670 74 853 761 800 
860 630 289 321 144 407 0 603 496 677 317 334 862 393 630 
594 649 373 765 540 214 603 0 339 424 827 276 818 922 863 
898 853 442 775 522 209 496 339 0 708 801 245 1062 885 992 
197 290 396 639 543 506 677 424 708 0 731 507 401 818 561 
870 553 455 96 293 670 317 827 801 731 0 597 753 94 417 
704 612 196 555 304 74 334 276 245 507 597 0 829 688 747 
321 233 655 661 718 853 862 818 1062 401 753 829 0 809 381 
949 622 550 179 385 761 393 922 885 818 94 688 809 0 451 
610 275 551 341 511 800 630 863 992 561 417 747 381 451 0 
