4
10
0 281 870 653 213 251 714 254 444 618 
281 0 873 887 468 92 854 114 680 602 
870 873 0 767 787 786 424 763 729 270 
653 887 767 0 440 812 353 798 209 695 
213 468 787 440 0 409 544 401 231 575 
251 92 786 812 409 0 763 23 608 515 
714 854 424 353 544 763 0 743 383 430 
254 114 763 798 401 23 743 0 595 492 
444 680 729 209 231 608 383 595 0 587 
618 602 270 695 575 515 430 492 587 0 
0 621 84 393 444 108 527 655 334 587 
621 0 686 969 617 634 418 279 952 968 
84 686 0 383 422 175 612 737 266 628 
393 969 383 0 802 338 726 916 282 370 
444 617 422 802 0 548 799 815 608 1030 
108 634 175 338 548 0 466 621 364 483 
527 418 612 726 799 466 0 212 830 600 
655 279 737 916 815 621 212 0 981 812 
334 952 266 282 608 364 830 981 0 639 
587 968 628 370 1030 483 600 812 639 0 
0 1088 113 861 654 761 42 1007 743 549 
1088 0 977 245 450 518 1055 406 387 625 
113 977 0 753 549 652 77 914 639 439 
861 245 753 0 209 446 831 302 141 466 
654 450 549 209 0 424 626 402 95 346 
761 518 652 446 424 0 720 747 474 213 
42 1055 77 831 626 720 0 987 716 508 
1007 406 914 302 402 747 987 0 310 736 
743 387 639 141 95 474 716 310 0 429 
549 625 439 466 346 213 508 736 429 0 
0 300 172 537 475 499 342 308 462 139 
300 0 394 282 428 244 557 521 738 398 
172 394 0 665 380 626 175 444 519 54 
537 282 665 0 682 38 835 645 900 659 
475 428 380 682 0 649 412 784 899 432 
499 244 626 38 649 0 796 616 869 621 
342 557 175 835 412 796 0 570 571 204 
308 521 444 645 784 616 570 0 263 391 
462 738 519 900 899 869 571 263 0 467 
139 398 54 659 432 621 204 391 467 0 
