4
10
0 149 261 165 450 329 426 264 575 173 
149 0 357 215 589 318 280 260 724 167 
261 357 0 417 510 238 622 207 534 434 
165 215 417 0 418 487 420 422 592 71 
450 589 510 418 0 717 836 662 213 489 
329 318 238 487 717 0 502 65 769 467 
426 280 622 420 836 502 0 467 993 349 
264 260 207 422 662 65 467 0 725 404 
575 724 534 592 213 769 993 725 0 660 
173 167 434 71 489 467 349 404 660 0 
0 1138 420 48 716 576 910 524 638 584 
1138 0 923 1090 585 856 238 891 501 561 
420 923 0 388 734 157 742 104 507 494 
48 1090 388 0 674 543 862 492 590 537 
716 585 734 674 0 777 364 773 280 255 
576 856 157 543 777 0 707 56 516 523 
910 238 742 862 364 707 0 731 272 327 
524 891 104 492 773 56 731 0 523 523 
638 501 507 590 280 516 272 523 0 66 
584 561 494 537 255 523 327 523 66 0 
0 369 650 212 442 118 337 381 86 399 
369 0 310 407 765 367 31 411 415 379 
650 310 0 717 976 608 335 506 673 454 
212 407 717 0 610 327 383 576 294 583 
442 765 976 610 0 399 734 501 365 553 
118 367 608 327 399 0 336 267 72 291 
337 31 335 383 734 336 0 392 384 363 
381 411 506 576 501 267 392 0 333 53 
86 415 673 294 365 72 384 333 0 361 
399 379 454 583 553 291 363 53 361 0 
0 483 440 302 459 660 265 454 405 871 
483 0 482 222 66 514 617 866 544 652 
440 482 0 498 417 248 703 526 96 461 
302 222 498 0 233 624 395 738 523 803 
459 66 417 233 0 452 620 819 482 599 
660 514 248 624 452 0 912 763 336 214 
265 617 703 395 620 912 0 623 670 1118 
454 866 526 738 819 763 623 0 431 963 
405 544 96 523 482 336 670 431 0 545 
871 652 461 803 599 214 1118 963 545 0 
