4
10
0 557 754 747 624 736 710 504 695 831 
557 0 317 785 362 367 154 254 158 559 
754 317 0 1102 202 91 308 572 372 843 
747 785 1102 0 1108 1147 840 530 777 423 
624 362 202 1108 0 132 432 593 481 921 
736 367 91 1147 132 0 387 618 447 912 
710 154 308 840 432 387 0 332 66 538 
504 254 572 530 593 618 332 0 280 367 
695 158 372 777 481 447 66 280 0 472 
831 559 843 423 921 912 538 367 472 0 
0 732 764 723 591 165 263 222 350 560 
732 0 110 785 358 897 689 846 442 220 
764 110 0 889 461 929 756 901 442 309 
723 785 889 0 428 799 461 598 807 590 
591 358 461 428 0 737 430 612 481 169 
165 897 929 799 737 0 349 209 507 721 
263 689 756 461 430 349 0 183 458 476 
222 846 901 598 612 209 183 0 538 642 
350 442 442 807 481 507 458 538 0 355 
560 220 309 590 169 721 476 642 355 0 
0 429 180 727 738 936 609 958 625 651 
429 0 371 806 443 512 200 772 223 225 
180 371 0 568 582 839 511 780 521 569 
727 806 568 0 636 1054 814 518 804 892 
738 443 582 636 0 425 297 356 273 358 
936 512 839 1054 425 0 329 730 318 287 
609 200 511 814 297 329 0 651 26 78 
958 772 780 518 356 730 651 0 628 715 
625 223 521 804 273 318 26 628 0 92 
651 225 569 892 358 287 78 715 92 0 
0 529 936 1030 661 844 949 826 590 1007 
529 0 1038 896 861 780 852 725 417 935 
936 1038 0 435 289 335 367 403 637 322 
1030 896 435 0 581 197 92 203 497 116 
661 861 289 581 0 399 490 440 520 496 
844 780 335 197 399 0 107 69 363 166 
949 852 367 92 490 107 0 131 441 87 
826 725 403 203 440 69 131 0 310 211 
590 417 637 497 520 363 441 310 0 522 
1007 935 322 116 496 166 87 211 522 0 
