5
10
0 502 634 496 364 451 689 506 302 112 
502 0 441 315 748 607 281 185 421 452 
634 441 0 739 643 370 272 256 752 666 
496 315 739 0 841 802 594 486 236 393 
364 748 643 841 0 289 824 661 666 476 
451 607 370 802 289 0 594 465 700 538 
689 281 272 594 824 594 0 182 690 675 
506 185 256 486 661 465 182 0 534 497 
302 421 752 236 666 700 690 534 0 190 
112 452 666 393 476 538 675 497 190 0 
0 992 960 1167 977 832 893 330 899 569 
992 0 408 405 172 591 398 720 96 624 
960 408 0 223 237 232 752 804 368 418 
1167 405 223 0 259 444 800 979 418 640 
977 172 237 259 0 438 548 749 159 525 
832 591 232 444 438 0 866 755 524 263 
893 398 752 800 548 866 0 565 391 776 
330 720 804 979 749 755 565 0 636 519 
899 96 368 418 159 524 391 636 0 533 
569 624 418 640 525 263 776 519 533 0 
0 770 868 604 696 799 691 673 785 846 
770 0 804 361 932 144 1106 118 392 96 
868 804 0 471 324 682 556 832 425 781 
604 361 471 0 572 281 756 365 182 373 
696 932 324 572 0 845 234 918 626 941 
799 144 682 281 845 0 1037 237 259 99 
691 1106 556 756 234 1037 0 1073 840 1129 
673 118 832 365 918 237 1073 0 446 214 
785 392 425 182 626 259 840 446 0 357 
846 96 781 373 941 99 1129 214 357 0 
0 276 493 795 546 355 621 453 635 454 
276 0 761 1025 785 569 588 721 613 392 
493 761 0 383 181 495 809 290 801 743 
795 1025 383 0 251 877 833 668 811 858 
546 785 181 251 0 644 698 466 684 673 
355 569 495 877 644 0 965 254 975 807 
621 588 809 833 698 965 0 968 33 196 
453 721 290 668 466 254 968 0 969 849 
635 613 801 811 684 975 33 969 0 222 
454 392 743 858 673 807 196 849 222 0 
0 80 505 557 734 568 272 525 323 685 
80 0 482 632 810 621 191 453 246 726 
505 482 0 975 901 1061 498 752 416 1188 
557 632 975 0 490 283 810 993 879 435 
734 810 901 490 0 769 998 1258 1020 924 
568 621 1061 283 769 0 757 861 848 160 
272 191 498 810 998 757 0 288 104 835 
525 453 752 993 1258 861 288 0 338 890 
323 246 416 879 1020 848 104 338 0 933 
685 726 1188 435 924 160 835 890 933 0 
