5
15
0 328 341 387 782 485 693 309 310 657 237 703 152 313 330 
328 0 512 706 838 661 586 600 584 756 336 664 307 20 599 
341 512 0 554 452 152 495 231 186 319 175 443 491 510 180 
387 706 554 0 986 627 1023 341 385 840 564 994 423 689 402 
782 838 452 986 0 360 396 644 600 146 559 251 924 845 583 
485 661 152 627 360 0 529 285 243 214 325 436 636 660 224 
693 586 495 1023 396 529 0 725 681 426 464 145 793 601 676 
309 600 231 341 644 285 725 0 46 498 318 672 447 590 60 
310 584 186 385 600 243 681 46 0 455 287 626 455 576 22 
657 756 319 840 146 214 426 498 455 0 449 296 804 761 438 
237 336 175 564 559 325 464 318 287 449 0 466 367 335 294 
703 664 443 994 251 436 145 672 626 296 466 0 823 676 617 
152 307 491 423 924 636 793 447 455 804 367 823 0 288 476 
313 20 510 689 845 660 601 590 576 761 335 676 288 0 591 
330 599 180 402 583 224 676 60 22 438 294 617 476 591 0 
0 561 429 259 516 893 456 439 195 690 751 857 250 406 320 
561 0 478 589 735 742 449 137 376 903 191 555 543 271 612 
429 478 0 230 259 463 45 356 410 425 608 461 203 209 206 
259 589 230 0 257 672 273 451 347 436 756 692 46 339 60 
516 735 259 257 0 515 296 608 587 184 867 625 278 464 197 
893 742 463 672 515 0 439 685 851 523 759 251 657 572 625 
456 449 45 273 296 439 0 334 419 454 571 420 242 187 251 
439 137 356 451 608 685 334 0 270 781 316 538 405 147 475 
195 376 410 347 587 851 419 270 0 771 567 762 313 293 399 
690 903 425 436 184 523 454 781 771 0 1020 696 461 635 377 
751 191 608 756 867 759 571 316 567 1020 0 531 711 420 771 
857 555 461 692 625 251 420 538 762 696 531 0 662 469 663 
250 543 203 46 278 657 242 405 313 461 711 662 0 293 86 
406 271 209 339 464 572 187 147 293 635 420 469 293 0 350 
320 612 206 60 197 625 251 475 399 377 771 663 86 350 0 
0 737 181 497 280 438 834 177 328 738 415 911 674 99 713 
737 0 900 697 808 332 739 588 870 523 729 901 100 696 160 
181 900 0 654 233 615 867 358 246 814 416 913 827 205 856 
497 697 654 0 766 404 1171 371 822 1003 852 1292 700 563 779 
280 808 233 766 0 592 639 404 65 610 187 679 720 203 727 
438 332 615 404 592 0 802 269 657 614 588 940 308 426 380 
834 739 867 1171 639 802 0 835 654 216 452 164 647 735 580 
177 588 358 371 404 269 835 0 464 697 481 939 538 203 591 
328 870 246 822 65 657 654 464 0 645 210 679 780 261 784 
738 523 814 1003 610 614 216 697 645 0 437 378 431 645 364 
415 729 416 852 187 588 452 481 210 437 0 501 632 318 619 
911 901 913 1292 679 940 164 939 679 378 501 0 807 811 742 
674 100 827 700 720 308 647 538 780 431 632 807 0 622 85 
99 696 205 563 203 426 735 203 261 645 318 811 622 0 652 
713 160 856 779 727 380 580 591 784 364 619 742 85 652 0 
0 228 778 786 406 288 236 781 445 228 464 359 433 497 620 
228 0 923 1011 436 461 182 1010 516 392 389 588 529 420 835 
778 923 0 891 544 924 1011 737 442 911 728 625 1129 730 914 
786 1011 891 0 1005 604 932 178 956 661 1164 456 726 1191 215 
406 436 544 1005 0 676 581 928 102 626 195 558 839 208 904 
288 461 924 604 676 0 337 660 692 68 753 328 205 785 400 
236 182 1011 932 581 337 0 962 645 273 566 559 357 598 736 
781 1010 737 178 928 660 962 0 865 706 1103 423 818 1126 335 
445 516 442 956 102 692 645 865 0 650 294 524 870 302 875 
228 392 911 661 626 68 273 706 650 0 692 342 223 725 463 
464 389 728 1164 195 753 566 1103 294 692 0 709 882 33 1041 
359 588 625 456 558 328 559 423 524 342 709 0 530 736 351 
433 529 1129 726 839 205 357 818 870 223 882 530 0 915 511 
497 420 730 1191 208 785 598 1126 302 725 33 736 915 0 1070 
620 835 914 215 904 400 736 335 875 463 1041 351 511 1070 0 
0 612 43 459 413 551 322 252 325 456 261 468 327 568 472 
612 0 639 194 898 1161 564 375 874 601 528 782 486 1168 642 
43 639 0 478 432 521 365 288 334 499 304 432 318 554 514 
459 194 478 0 803 994 508 266 756 587 454 589 292 1027 626 
413 898 432 803 0 546 349 538 127 399 370 845 739 385 376 
551 1161 521 994 546 0 772 802 439 881 744 658 767 237 873 
322 564 365 508 349 772 0 252 368 134 70 776 557 689 154 
252 375 288 266 538 802 252 0 501 356 190 594 329 793 390 
325 874 334 756 127 439 368 501 0 455 365 729 651 321 441 
456 601 499 587 399 881 134 356 455 0 200 908 678 771 41 
261 528 304 454 370 744 70 190 365 200 0 707 487 682 224 
468 782 432 589 845 658 776 594 729 908 707 0 300 821 930 
327 486 318 292 739 767 557 329 651 678 487 300 0 854 708 
568 1168 554 1027 385 237 689 793 321 771 682 821 854 0 754 
472 642 514 626 376 873 154 390 441 41 224 930 708 754 0 
