5
10
0 130 625 821 714 726 141 829 623 123 
130 0 495 750 592 610 80 710 548 51 
625 495 0 595 162 229 527 281 596 522 
821 750 595 0 466 392 827 436 1139 801 
714 592 162 466 0 75 639 125 759 628 
726 610 229 392 75 0 665 106 823 650 
141 80 527 827 639 665 0 761 489 30 
829 710 281 436 125 106 761 0 875 748 
623 548 596 1139 759 823 489 875 0 516 
123 51 522 801 628 650 30 748 516 0 
0 926 867 185 822 214 185 843 947 309 
926 0 182 932 104 798 741 742 954 1077 
867 182 0 909 176 778 687 561 772 970 
185 932 909 0 828 133 249 983 1107 489 
822 104 176 828 0 695 637 702 914 979 
214 798 778 133 695 0 159 895 1037 515 
185 741 687 249 637 159 0 740 877 417 
843 742 561 983 702 895 740 0 212 747 
947 954 772 1107 914 1037 877 212 0 784 
309 1077 970 489 979 515 417 747 784 0 
0 651 687 970 378 874 882 699 757 665 
651 0 266 831 567 413 832 350 301 586 
687 266 0 566 449 194 578 614 567 351 
970 831 566 0 592 503 129 1171 1132 311 
378 567 449 592 0 596 505 795 806 294 
874 413 194 503 596 0 557 760 694 403 
882 832 578 129 505 557 0 1159 1130 260 
699 350 614 1171 795 760 1159 0 102 902 
757 301 567 1132 806 694 1130 102 0 879 
665 586 351 311 294 403 260 902 879 0 
0 399 238 196 216 155 295 477 531 512 
399 0 161 208 514 472 272 640 132 160 
238 161 0 65 365 317 189 534 292 282 
196 208 65 0 357 303 236 556 340 343 
216 514 365 357 0 61 289 276 636 575 
155 472 317 303 61 0 271 329 597 546 
295 272 189 236 289 271 0 367 370 289 
477 640 534 556 276 329 367 0 730 630 
531 132 292 340 636 597 370 730 0 126 
512 160 282 343 575 546 289 630 126 0 
0 311 413 744 811 413 780 487 587 149 
311 0 626 972 1025 680 697 336 277 174 
413 626 0 345 404 144 647 557 880 466 
744 972 345 0 82 345 833 862 1220 811 
811 1025 404 82 0 420 828 891 1266 869 
413 680 144 345 420 0 791 671 949 507 
780 697 647 833 828 791 0 362 764 683 
487 336 557 862 891 671 362 0 432 357 
587 277 880 1220 1266 949 764 432 0 451 
149 174 466 811 869 507 683 357 451 0 
