5
10
0 1222 549 614 639 805 724 191 917 1167 
1222 0 708 814 891 670 497 1054 372 104 
549 708 0 221 314 580 245 425 495 637 
614 814 221 0 95 801 434 552 682 725 
639 891 314 95 0 894 529 604 775 798 
805 670 580 801 894 0 408 615 306 686 
724 497 245 434 529 408 0 558 251 449 
191 1054 425 552 604 615 558 0 733 1007 
917 372 495 682 775 306 251 733 0 379 
1167 104 637 725 798 686 449 1007 379 0 
0 693 751 762 908 787 691 652 609 780 
693 0 411 729 515 194 450 529 453 88 
751 411 0 1095 926 602 837 190 816 452 
762 729 1095 0 396 614 285 1133 280 752 
908 515 926 396 0 332 223 1027 308 492 
787 194 602 614 332 0 330 723 367 160 
691 450 837 285 223 330 0 901 85 468 
652 529 190 1133 1027 723 901 0 863 590 
609 453 816 280 308 367 85 863 0 486 
780 88 452 752 492 160 468 590 486 0 
0 581 371 719 539 170 203 614 184 297 
581 0 824 240 756 748 778 368 450 831 
371 824 0 1018 307 366 269 961 544 144 
719 240 1018 0 986 870 922 236 550 1000 
539 756 307 986 0 614 537 1002 656 442 
170 748 366 870 614 0 101 736 319 239 
203 778 269 922 537 101 0 808 380 137 
614 368 961 236 1002 736 808 0 430 911 
184 450 544 550 656 319 380 430 0 481 
297 831 144 1000 442 239 137 911 481 0 
0 197 992 513 80 477 473 71 801 209 
197 0 1167 702 189 617 667 233 976 212 
992 1167 0 495 977 581 551 936 191 1003 
513 702 495 0 516 283 62 468 312 578 
80 189 977 516 0 436 485 52 786 130 
477 617 581 283 436 0 314 408 401 430 
473 667 551 62 485 314 0 435 371 559 
71 233 936 468 52 408 435 0 745 171 
801 976 191 312 786 401 371 745 0 815 
209 212 1003 578 130 430 559 171 815 0 
0 577 593 465 972 295 377 323 470 1025 
577 0 565 543 601 467 280 556 493 493 
593 565 0 133 480 753 347 286 888 1026 
465 543 133 0 593 649 282 152 797 1028 
972 601 480 593 0 1010 605 730 1082 857 
295 467 753 649 1010 0 428 545 174 813 
377 280 347 282 605 428 0 276 546 774 
323 556 286 152 730 545 276 0 707 1050 
470 493 888 797 1082 174 546 707 0 727 
1025 493 1026 1028 857 813 774 1050 727 0 
