5
10
0 391 230 188 629 436 390 732 716 195 
391 0 416 208 1000 73 767 1121 838 312 
230 416 0 295 784 484 548 833 945 388 
188 208 295 0 793 249 559 913 720 138 
629 1000 784 793 0 1027 240 219 700 702 
436 73 484 249 1027 0 800 1159 811 327 
390 767 548 559 240 800 0 365 654 482 
732 1121 833 913 219 1159 365 0 919 847 
716 838 945 720 700 811 654 919 0 584 
195 312 388 138 702 327 482 847 584 0 
0 206 741 696 856 333 207 730 261 448 
206 0 585 773 717 132 402 588 369 376 
741 585 0 812 149 472 946 60 686 359 
696 773 812 0 810 805 767 757 434 516 
856 717 149 810 0 611 1057 129 764 435 
333 132 472 805 611 0 534 483 443 338 
207 402 946 767 1057 534 0 933 369 636 
730 588 60 757 129 483 933 0 655 325 
261 369 686 434 764 443 369 655 0 330 
448 376 359 516 435 338 636 325 330 0 
0 128 441 241 245 455 724 366 62 328 
128 0 418 369 327 579 643 240 100 255 
441 418 0 557 330 796 369 429 383 657 
241 369 557 0 235 242 898 606 283 533 
245 327 330 235 0 468 689 510 229 568 
455 579 796 242 468 0 1140 819 508 675 
724 643 369 898 689 1140 0 497 661 807 
366 240 429 606 510 819 497 0 324 313 
62 100 383 283 229 508 661 324 0 340 
328 255 657 533 568 675 807 313 340 0 
0 780 669 406 949 625 983 481 969 1101 
780 0 118 374 308 404 220 331 270 371 
669 118 0 263 340 313 316 249 328 449 
406 374 263 0 569 337 579 136 576 705 
949 308 340 569 0 372 198 588 77 182 
625 404 313 337 372 0 496 438 422 551 
983 220 316 579 198 496 0 551 122 160 
481 331 249 136 588 438 551 0 577 695 
969 270 328 576 77 422 122 577 0 133 
1101 371 449 705 182 551 160 695 133 0 
0 948 659 880 751 828 737 963 982 895 
948 0 855 224 1006 727 643 568 481 72 
659 855 0 950 157 241 238 475 553 782 
880 224 950 0 1107 871 771 754 678 257 
751 1006 157 1107 0 334 372 579 667 933 
828 727 241 871 334 0 114 245 334 657 
737 643 238 771 372 114 0 254 319 571 
963 568 475 754 579 245 254 0 100 508 
982 481 553 678 667 334 319 100 0 425 
895 72 782 257 933 657 571 508 425 0 
