5
10
0 41 331 468 540 573 258 416 377 684 
41 0 371 480 565 612 223 444 418 710 
331 371 0 553 503 245 579 385 80 602 
468 480 553 0 192 746 467 198 520 319 
540 565 503 192 0 645 615 129 446 148 
573 612 245 746 645 0 824 555 234 699 
258 223 579 467 615 824 0 522 613 763 
416 444 385 198 129 555 522 0 338 267 
377 418 80 520 446 234 613 338 0 534 
684 710 602 319 148 699 763 267 534 0 
0 347 784 215 506 418 782 93 670 482 
347 0 486 209 158 313 564 397 326 358 
784 486 0 696 378 432 224 792 391 394 
215 209 696 0 351 442 756 299 492 502 
506 158 378 351 0 376 512 552 176 399 
418 313 432 442 376 0 370 394 537 64 
782 564 224 756 512 370 0 765 581 310 
93 397 792 299 552 394 765 0 724 456 
670 326 391 492 176 537 581 724 0 549 
482 358 394 502 399 64 310 456 549 0 
0 749 512 771 561 200 262 724 887 520 
749 0 259 204 188 587 671 362 424 271 
512 259 0 266 90 333 501 452 580 209 
771 204 266 0 261 580 762 558 628 402 
561 188 90 261 0 399 507 369 491 148 
200 587 333 580 399 0 342 647 805 404 
262 671 501 762 507 342 0 530 686 403 
724 362 452 558 369 647 530 0 162 258 
887 424 580 628 491 805 686 162 0 407 
520 271 209 402 148 404 403 258 407 0 
0 600 828 533 259 831 271 231 517 729 
600 0 236 270 501 339 331 826 825 596 
828 236 0 384 691 216 563 1048 972 626 
533 270 384 0 330 307 334 722 588 338 
259 501 691 330 0 637 268 401 356 470 
831 339 216 307 637 0 598 1029 854 440 
271 331 563 334 268 598 0 500 623 625 
231 826 1048 722 401 1029 500 0 489 846 
517 825 972 588 356 854 623 489 0 494 
729 596 626 338 470 440 625 846 494 0 
0 387 196 407 206 576 538 540 750 335 
387 0 479 530 523 226 275 590 391 501 
196 479 0 237 370 611 529 380 776 160 
407 530 237 0 602 571 449 143 708 77 
206 523 370 602 0 738 724 740 910 526 
576 226 611 571 738 0 141 575 174 573 
538 275 529 449 724 141 0 437 259 462 
540 590 380 143 740 575 437 0 683 220 
750 391 776 708 910 174 259 683 0 721 
335 501 160 77 526 573 462 220 721 0 
