5
15
0 331 292 154 460 308 405 261 165 704 135 391 388 369 213 
331 0 45 308 789 625 76 565 188 459 353 585 416 632 541 
292 45 0 262 752 582 121 533 162 466 308 540 419 607 504 
154 308 262 0 557 339 383 401 226 585 54 290 513 520 331 
460 789 752 557 0 265 860 253 607 1142 504 558 654 310 248 
308 625 582 339 265 0 701 287 473 911 285 293 642 419 197 
405 76 121 383 860 701 0 631 254 441 430 657 438 688 612 
261 565 533 401 253 287 631 0 377 965 360 533 405 138 96 
165 188 162 226 607 473 254 377 0 622 247 514 303 445 360 
704 459 466 585 1142 911 441 965 622 0 638 715 874 1060 911 
135 353 308 54 504 285 430 360 247 638 0 268 516 485 284 
391 585 540 290 558 293 657 533 514 715 268 0 779 671 437 
388 416 419 513 654 642 438 405 303 874 516 779 0 370 458 
369 632 607 520 310 419 688 138 445 1060 485 671 370 0 234 
213 541 504 331 248 197 612 96 360 911 284 437 458 234 0 
0 980 369 665 803 1034 1062 197 570 211 821 458 748 1068 556 
980 0 685 522 446 548 183 891 869 777 321 629 961 355 437 
369 685 0 295 674 665 728 216 321 264 466 88 499 708 252 
665 522 295 0 706 370 498 499 350 535 219 206 444 432 252 
803 446 674 706 0 914 625 809 971 597 617 673 1122 771 472 
1034 548 665 370 914 0 404 862 613 900 303 576 596 223 566 
1062 183 728 498 625 404 0 943 845 872 279 655 903 187 505 
197 891 216 499 809 862 943 0 373 242 682 297 553 922 454 
570 869 321 350 971 613 845 373 0 558 568 297 184 752 505 
211 777 264 535 597 900 872 242 558 0 653 342 743 900 370 
821 321 466 219 617 303 279 682 568 653 0 386 642 248 288 
458 629 88 206 673 576 655 297 297 342 386 0 460 625 216 
748 961 499 444 1122 596 903 553 184 743 642 460 0 777 650 
1068 355 708 432 771 223 187 922 752 900 248 625 777 0 532 
556 437 252 252 472 566 505 454 505 370 288 216 650 532 0 
0 508 232 34 167 696 823 555 501 203 509 260 652 523 196 
508 0 733 487 569 758 715 827 898 379 694 733 628 520 629 
232 733 0 262 298 717 902 482 343 427 506 86 722 613 158 
34 487 262 0 149 716 835 585 535 169 534 294 666 536 229 
167 569 298 149 0 863 984 710 625 193 675 363 816 685 339 
696 758 717 716 863 0 255 311 529 809 212 638 149 239 569 
823 715 902 835 984 255 0 559 771 883 432 834 180 299 745 
555 827 482 585 710 311 559 0 221 728 155 395 403 384 372 
501 898 343 535 625 529 771 221 0 701 342 264 603 552 307 
203 379 427 169 193 809 883 728 701 0 652 464 732 598 394 
509 694 506 534 675 212 432 155 342 652 0 426 261 228 362 
260 733 86 294 363 638 834 395 264 464 426 0 653 552 111 
652 628 722 666 816 149 180 403 603 732 261 653 0 134 565 
523 520 613 536 685 239 299 384 552 598 228 552 134 0 455 
196 629 158 229 339 569 745 372 307 394 362 111 565 455 0 
0 438 702 574 741 606 934 396 979 955 698 195 550 555 372 
438 0 627 169 306 692 689 460 741 691 317 319 363 543 117 
702 627 0 768 786 243 339 309 361 381 905 523 268 152 708 
574 169 768 0 186 855 771 628 823 764 147 483 500 700 202 
741 306 786 186 0 920 707 718 756 690 187 621 529 753 379 
606 692 243 855 920 0 582 243 602 624 1002 472 399 171 739 
934 689 339 771 707 582 0 588 52 44 874 738 385 462 800 
396 460 309 628 718 243 588 0 626 619 776 234 257 158 497 
979 741 361 823 756 602 52 626 0 70 925 784 433 493 852 
955 691 381 764 690 624 44 619 70 0 861 760 405 498 804 
698 317 905 147 187 1002 874 776 925 861 0 625 637 845 329 
195 319 523 483 621 472 738 234 784 760 625 0 354 383 307 
550 363 268 500 529 399 385 257 433 405 637 354 0 229 454 
555 543 152 700 753 171 462 158 493 498 845 383 229 0 606 
372 117 708 202 379 739 800 497 852 804 329 307 454 606 0 
0 470 573 32 378 342 326 543 806 504 681 544 575 882 594 
470 0 352 489 208 136 456 207 480 277 467 168 551 464 229 
573 352 0 605 528 330 729 155 242 626 819 203 247 385 172 
32 489 605 0 385 365 310 571 837 506 677 571 608 909 622 
378 208 528 385 0 205 253 403 686 137 340 370 680 670 433 
342 136 330 365 205 0 402 231 518 326 531 216 476 552 275 
326 456 729 310 253 402 0 630 918 297 405 606 823 920 668 
543 207 155 571 403 231 630 0 288 485 671 48 389 340 52 
806 480 242 837 686 518 918 288 0 751 917 315 424 207 252 
504 277 626 506 137 326 297 485 751 0 206 444 801 697 504 
681 467 819 677 340 531 405 671 917 206 0 627 1005 828 682 
544 168 203 571 370 216 606 48 315 444 627 0 435 338 63 
575 551 247 608 680 476 823 389 424 801 1005 435 0 610 417 
882 464 385 909 670 552 920 340 207 697 828 338 610 0 288 
594 229 172 622 433 275 668 52 252 504 682 63 417 288 0 
