5
10
0 888 890 809 692 895 351 222 650 403 
888 0 265 659 204 832 725 864 1144 525 
890 265 0 422 355 588 633 801 984 615 
809 659 422 0 643 173 461 630 627 735 
692 204 355 643 0 814 577 694 1024 320 
895 832 588 173 814 0 544 692 568 882 
351 725 633 461 577 544 0 177 461 441 
222 864 801 630 694 692 177 0 444 481 
650 1144 984 627 1024 568 461 444 0 895 
403 525 615 735 320 882 441 481 895 0 
0 948 205 422 575 812 463 336 629 913 
948 0 901 628 667 329 485 830 652 353 
205 901 0 506 402 701 451 494 736 944 
422 628 506 0 622 639 219 202 232 502 
575 667 402 622 0 372 428 731 831 856 
812 329 701 639 372 0 425 820 768 618 
463 485 451 219 428 425 0 394 404 496 
336 830 494 202 731 820 394 0 320 679 
629 652 736 232 831 768 404 320 0 400 
913 353 944 502 856 618 496 679 400 0 
0 585 764 551 263 635 478 309 399 815 
585 0 417 565 747 746 284 555 410 364 
764 417 0 367 788 520 288 546 381 136 
551 565 367 0 472 182 281 251 195 490 
263 747 788 472 0 477 544 242 412 877 
635 746 520 182 477 0 461 329 356 651 
478 284 288 281 544 461 0 313 142 341 
309 555 546 251 242 329 313 0 174 637 
399 410 381 195 412 356 142 174 0 464 
815 364 136 490 877 651 341 637 464 0 
0 568 297 152 293 288 334 590 728 462 
568 0 332 682 467 494 386 855 161 422 
297 332 0 371 143 168 356 790 474 208 
152 682 371 0 303 284 486 699 836 478 
293 467 143 303 0 26 470 858 598 176 
288 494 168 284 26 0 484 861 625 194 
334 386 356 486 470 484 0 476 538 563 
590 855 790 699 858 861 476 0 995 996 
728 161 474 836 598 625 538 995 0 514 
462 422 208 478 176 194 563 996 514 0 
0 588 100 107 650 811 428 434 598 485 
588 0 663 681 261 433 782 689 402 226 
100 663 0 23 745 909 493 517 698 533 
107 681 23 0 757 919 480 509 704 555 
650 261 745 757 0 186 685 570 181 464 
811 433 909 919 186 0 764 643 237 647 
428 782 493 480 685 764 0 121 531 795 
434 689 517 509 570 643 121 0 412 730 
598 402 698 704 181 237 531 412 0 561 
485 226 533 555 464 647 795 730 561 0 
