6
10
0 718 629 8 489 460 472 195 178 572 
718 0 245 719 585 421 975 749 760 1186 
629 245 0 633 679 214 992 598 615 1168 
8 719 633 0 483 466 464 203 185 565 
489 585 679 483 0 658 439 659 650 680 
460 421 214 466 658 0 882 393 412 1026 
472 975 992 464 439 882 0 659 637 245 
195 749 598 203 659 393 659 0 25 724 
178 760 615 185 650 412 637 25 0 699 
572 1186 1168 565 680 1026 245 724 699 0 
0 422 409 474 513 554 519 517 450 355 
422 0 707 77 924 887 798 740 797 393 
409 707 0 780 608 184 110 149 123 364 
474 77 780 0 964 959 873 817 867 470 
513 924 608 964 0 596 680 757 527 813 
554 887 184 959 596 0 141 249 105 547 
519 798 110 873 680 141 0 108 155 432 
517 740 149 817 757 249 108 0 247 357 
450 797 123 867 527 105 155 247 0 479 
355 393 364 470 813 547 432 357 479 0 
0 742 386 393 446 554 633 603 529 553 
742 0 766 1060 646 1261 867 139 283 1291 
386 766 0 371 148 852 999 650 483 781 
393 1060 371 0 517 572 987 926 795 455 
446 646 148 517 0 962 1009 542 363 908 
554 1261 852 572 962 0 724 1124 1079 170 
633 867 999 987 1009 724 0 775 859 859 
603 139 650 926 542 1124 775 0 185 1152 
529 283 483 795 363 1079 859 185 0 1080 
553 1291 781 455 908 170 859 1152 1080 0 
0 649 750 1132 329 748 541 528 261 123 
649 0 370 523 368 193 372 374 439 536 
750 370 0 462 606 553 712 710 488 628 
1132 523 462 0 887 578 873 878 883 1010 
329 368 606 887 0 426 231 219 264 253 
748 193 553 578 426 0 313 321 584 650 
541 372 712 873 231 313 0 13 487 482 
528 374 710 878 219 321 13 0 476 470 
261 439 488 883 264 584 487 476 0 140 
123 536 628 1010 253 650 482 470 140 0 
0 209 276 419 573 83 276 821 388 448 
209 0 346 396 521 293 466 896 187 657 
276 346 0 188 341 282 264 558 427 531 
419 396 188 0 156 450 450 535 388 719 
573 521 341 156 0 606 598 520 462 867 
83 293 282 450 606 0 206 798 468 365 
276 466 264 450 598 206 0 646 615 268 
821 896 558 535 520 798 646 0 923 841 
388 187 427 388 462 468 615 923 0 832 
448 657 531 719 867 365 268 841 832 0 
0 300 143 710 560 841 754 948 332 484 
300 0 328 411 331 699 538 770 85 374 
143 328 0 731 500 728 675 845 322 379 
710 411 731 0 401 756 511 749 412 593 
560 331 500 401 0 394 207 443 252 208 
841 699 728 756 394 0 249 145 613 356 
754 538 675 511 207 249 0 249 459 312 
948 770 845 749 443 145 249 0 687 466 
332 85 322 412 252 613 459 687 0 292 
484 374 379 593 208 356 312 466 292 0 
