6
10
0 220 581 913 1101 887 740 612 1139 733 
220 0 409 719 895 764 649 424 925 564 
581 409 0 766 852 986 933 573 831 723 
913 719 766 0 221 388 490 301 311 220 
1101 895 852 221 0 578 703 501 111 442 
887 764 986 388 578 0 181 413 685 271 
740 649 933 490 703 181 0 388 801 299 
612 424 573 301 501 413 388 0 559 154 
1139 925 831 311 111 685 801 559 0 525 
733 564 723 220 442 271 299 154 525 0 
0 300 387 718 237 157 223 400 134 572 
300 0 451 1014 336 427 129 168 214 851 
387 451 0 798 152 325 328 383 300 588 
718 1014 798 0 762 590 910 1071 809 216 
237 336 152 762 0 208 207 322 152 569 
157 427 325 590 208 0 319 484 218 425 
223 129 328 910 207 319 0 176 101 737 
400 168 383 1071 322 484 176 0 274 887 
134 214 300 809 152 218 101 274 0 639 
572 851 588 216 569 425 737 887 639 0 
0 733 897 289 977 909 199 649 692 343 
733 0 171 491 257 541 691 338 432 849 
897 171 0 641 86 516 862 403 477 984 
289 491 641 0 715 625 370 360 408 370 
977 257 86 715 0 511 948 448 510 1048 
909 541 516 625 511 0 985 286 217 801 
199 691 862 370 948 985 0 704 769 539 
649 338 403 360 448 286 704 0 99 622 
692 432 477 408 510 217 769 99 0 614 
343 849 984 370 1048 801 539 622 614 0 
0 301 672 748 848 656 657 623 306 111 
301 0 590 560 562 618 552 533 594 269 
672 590 0 254 621 93 56 56 933 561 
748 560 254 0 382 347 204 239 1043 645 
848 562 621 382 0 709 565 589 1152 778 
656 618 93 347 709 0 144 120 897 546 
657 552 56 204 565 144 0 42 929 547 
623 533 56 239 589 120 42 0 890 512 
306 594 933 1043 1152 897 929 890 0 398 
111 269 561 645 778 546 547 512 398 0 
0 731 450 189 372 448 438 227 227 342 
731 0 873 734 373 548 1169 626 507 564 
450 873 0 264 649 335 609 304 481 313 
189 734 264 0 432 312 493 111 255 217 
372 373 649 432 0 414 808 348 177 356 
448 548 335 312 414 0 804 222 308 106 
438 1169 609 493 808 804 0 597 663 710 
227 626 304 111 348 222 597 0 176 118 
227 507 481 255 177 308 663 176 0 220 
342 564 313 217 356 106 710 118 220 0 
0 376 307 437 229 638 307 697 1036 603 
376 0 648 785 231 404 684 868 936 482 
307 648 0 136 435 783 190 497 1022 677 
437 785 136 0 571 905 225 503 1094 786 
229 231 435 571 0 409 511 649 843 392 
638 404 783 905 409 0 902 741 556 181 
307 684 190 225 511 902 0 686 1199 823 
697 868 497 503 649 741 686 0 669 564 
1036 936 1022 1094 843 556 1199 669 0 459 
603 482 677 786 392 181 823 564 459 0 
