6
10
0 182 190 807 719 122 882 840 965 574 
182 0 23 649 546 88 742 662 798 404 
190 23 0 657 549 107 753 663 802 410 
807 649 657 0 161 685 150 215 180 254 
719 546 549 161 0 598 310 137 255 146 
122 88 107 685 598 0 763 721 844 453 
882 742 753 150 310 763 0 356 246 375 
840 662 663 215 137 721 356 0 192 277 
965 798 802 180 255 844 246 192 0 393 
574 404 410 254 146 453 375 277 393 0 
0 1017 619 942 546 470 903 361 435 443 
1017 0 630 120 530 582 128 719 593 1177 
619 630 0 514 187 499 577 266 443 986 
942 120 514 0 429 535 149 623 535 1142 
546 530 187 429 0 317 448 198 265 852 
470 582 499 535 317 0 457 331 64 607 
903 128 577 149 448 457 0 624 473 1049 
361 719 266 623 198 331 624 0 267 723 
435 593 443 535 265 64 473 267 0 621 
443 1177 986 1142 852 607 1049 723 621 0 
0 874 753 413 774 790 1020 745 469 418 
874 0 516 538 841 143 227 247 925 734 
753 516 0 351 330 375 469 273 536 391 
413 538 351 0 490 420 633 350 405 215 
774 841 330 490 0 697 795 593 369 358 
790 143 375 420 697 0 233 104 792 603 
1020 227 469 633 795 233 0 282 969 790 
745 247 273 350 593 104 282 0 700 515 
469 925 536 405 369 792 969 700 0 192 
418 734 391 215 358 603 790 515 192 0 
0 638 969 297 323 421 812 922 258 443 
638 0 360 343 797 522 594 400 415 254 
969 360 0 674 1058 878 571 183 721 614 
297 343 674 0 484 371 622 643 99 202 
323 797 1058 484 0 735 713 957 390 682 
421 522 878 371 735 0 983 915 447 274 
812 594 571 622 713 983 0 394 582 735 
922 400 183 643 957 915 394 0 665 640 
258 415 721 99 390 447 582 665 0 302 
443 254 614 202 682 274 735 640 302 0 
0 230 502 615 736 775 616 990 644 724 
230 0 585 388 808 561 501 872 722 508 
502 585 0 900 233 856 475 733 141 828 
615 388 900 0 1092 346 595 877 1019 300 
736 808 233 1092 0 990 578 719 92 971 
775 561 856 346 990 0 414 574 940 54 
616 501 475 595 578 414 0 376 535 402 
990 872 733 877 719 574 376 0 724 598 
644 722 141 1019 92 940 535 724 0 917 
724 508 828 300 971 54 402 598 917 0 
0 749 1049 814 806 864 163 466 327 840 
749 0 534 969 845 491 907 286 478 249 
1049 534 0 781 629 207 1170 705 722 287 
814 969 781 0 151 602 823 870 655 823 
806 845 629 151 0 452 845 780 592 682 
864 491 207 602 452 0 975 578 542 263 
163 907 1170 823 845 975 0 626 460 981 
466 286 705 870 780 578 626 0 247 438 
327 478 722 655 592 542 460 247 0 520 
840 249 287 823 682 263 981 438 520 0 
