6
10
0 946 974 734 796 58 702 344 472 515 
946 0 77 647 292 1004 466 1214 954 809 
974 77 0 610 259 1033 437 1227 944 871 
734 647 610 0 355 783 188 821 428 979 
796 292 259 355 0 854 177 1006 692 830 
58 1004 1033 783 854 0 757 313 497 541 
702 466 437 188 177 757 0 866 524 848 
344 1214 1227 821 1006 313 866 0 413 854 
472 954 944 428 692 497 524 413 0 913 
515 809 871 979 830 541 848 854 913 0 
0 450 1091 1145 429 570 964 632 904 913 
450 0 652 696 218 140 539 291 715 655 
1091 652 0 125 697 521 148 503 720 581 
1145 696 125 0 774 578 258 593 843 706 
429 218 697 774 0 224 557 206 534 507 
570 140 521 578 224 0 402 181 622 544 
964 539 148 258 557 402 0 358 591 456 
632 291 503 593 206 181 358 0 441 366 
904 715 720 843 534 622 591 441 0 139 
913 655 581 706 507 544 456 366 139 0 
0 922 744 330 796 172 165 382 784 543 
922 0 201 671 817 854 759 549 527 460 
744 201 0 473 804 661 579 363 541 366 
330 671 473 0 859 196 189 152 728 442 
796 817 804 859 0 890 745 731 294 469 
172 854 661 196 890 0 147 307 822 549 
165 759 579 189 745 147 0 217 676 410 
382 549 363 152 731 307 217 0 579 293 
784 527 541 728 294 822 676 579 0 286 
543 460 366 442 469 549 410 293 286 0 
0 830 723 355 228 360 777 556 836 672 
830 0 592 485 926 487 226 489 61 422 
723 592 0 592 931 453 750 196 646 846 
355 485 592 0 447 146 424 395 484 359 
228 926 931 447 0 516 818 751 917 661 
360 487 453 146 516 0 494 257 504 480 
777 226 750 424 818 494 0 602 172 211 
556 489 196 395 751 257 602 0 533 668 
836 61 646 484 917 504 172 533 0 377 
672 422 846 359 661 480 211 668 377 0 
0 808 305 688 348 129 235 915 544 551 
808 0 656 443 829 784 649 229 318 774 
305 656 0 406 596 195 389 827 340 271 
688 443 406 0 891 598 664 669 238 376 
348 829 596 891 0 469 226 846 678 866 
129 784 195 598 469 0 314 921 490 424 
235 649 389 664 226 314 0 715 458 661 
915 229 827 669 846 921 715 0 512 982 
544 318 340 238 678 490 458 512 0 470 
551 774 271 376 866 424 661 982 470 0 
0 285 366 323 362 40 427 109 258 462 
285 0 542 217 255 325 474 203 503 643 
366 542 0 400 404 349 220 360 523 101 
323 217 400 0 43 351 271 215 581 492 
362 255 404 43 0 388 253 255 620 491 
40 325 349 351 388 0 431 142 234 442 
427 474 220 271 253 431 0 362 653 274 
109 203 360 215 255 142 362 0 365 462 
258 503 523 581 620 234 653 365 0 595 
462 643 101 492 491 442 274 462 595 0 
