6
15
0 441 585 943 827 424 34 742 428 925 662 379 736 1000 530 
441 0 227 560 476 315 432 613 58 670 366 291 322 562 162 
585 227 0 642 255 542 565 434 284 834 544 267 401 463 349 
943 560 642 0 738 565 946 1071 539 329 308 841 246 450 419 
827 476 255 738 0 784 804 404 530 996 735 469 535 389 566 
424 315 542 565 784 0 440 907 257 501 259 535 423 776 242 
34 432 565 946 804 440 0 709 424 940 671 350 735 988 531 
742 613 434 1071 404 907 709 0 669 1266 969 388 834 789 766 
428 58 284 539 530 257 424 669 0 624 320 333 312 588 124 
925 670 834 329 996 501 940 1266 624 0 304 957 460 769 507 
662 366 544 308 735 259 671 969 320 304 0 653 235 603 204 
379 291 267 841 469 535 350 388 333 957 653 0 596 730 453 
736 322 401 246 535 423 735 834 312 460 235 596 0 370 208 
1000 562 463 450 389 776 988 789 588 769 603 730 370 0 537 
530 162 349 419 566 242 531 766 124 507 204 453 208 537 0 
0 474 839 416 311 525 456 347 555 424 549 689 126 412 336 
474 0 432 220 250 252 579 157 103 493 297 475 365 406 316 
839 432 0 428 531 324 693 586 329 616 319 327 759 835 536 
416 220 428 0 105 109 366 274 221 277 139 310 356 541 121 
311 250 531 105 0 214 341 238 289 260 240 396 260 483 78 
525 252 324 109 214 0 406 353 204 320 44 225 464 624 211 
456 579 693 366 341 406 0 575 585 88 388 399 501 790 265 
347 157 586 274 238 353 575 0 259 497 396 577 226 271 316 
555 103 329 221 289 204 585 259 0 497 245 408 455 506 338 
424 493 616 277 260 320 88 497 497 0 305 340 448 725 182 
549 297 319 139 240 44 388 396 245 305 0 181 496 667 223 
689 475 327 310 396 225 399 577 408 340 181 0 657 847 353 
126 365 759 356 260 464 501 226 455 448 496 657 0 305 313 
412 406 835 541 483 624 790 271 506 725 667 847 305 0 557 
336 316 536 121 78 211 265 316 338 182 223 353 313 557 0 
0 411 241 447 701 381 252 487 638 305 601 89 298 211 636 
411 0 602 558 541 309 226 373 228 609 363 472 183 302 257 
241 602 0 662 942 622 487 729 829 455 672 270 528 453 849 
447 558 662 0 390 258 353 266 698 260 899 391 380 301 619 
701 541 942 390 0 322 475 214 539 636 896 688 454 490 422 
381 309 622 258 322 0 158 107 441 397 666 380 153 169 372 
252 226 487 353 475 158 0 263 425 384 545 281 52 77 398 
487 373 729 266 214 107 263 0 453 464 736 480 248 276 360 
638 228 829 698 539 441 425 453 0 806 419 694 374 502 119 
305 609 455 260 636 397 384 464 806 0 883 219 433 307 759 
601 363 672 899 896 666 545 736 419 883 0 688 521 607 526 
89 472 270 391 688 380 281 480 694 219 688 0 332 220 679 
298 183 528 380 454 153 52 248 374 433 521 332 0 127 346 
211 302 453 301 490 169 77 276 502 307 607 220 127 0 469 
636 257 849 619 422 372 398 360 119 759 526 679 346 469 0 
0 402 269 329 404 303 243 584 699 375 467 402 86 286 251 
402 0 544 674 637 144 435 961 945 347 478 62 376 169 533 
269 544 0 518 651 403 118 446 917 634 314 513 210 498 18 
329 674 518 0 201 612 548 578 400 458 785 693 411 513 502 
404 637 651 201 0 619 648 777 312 338 869 673 490 467 633 
303 144 403 612 619 0 291 830 932 394 352 111 255 194 392 
243 435 118 548 648 291 0 563 936 571 238 399 161 411 113 
584 961 446 578 777 830 563 0 918 934 731 941 586 869 450 
699 945 917 400 312 932 936 918 0 622 1166 983 785 775 900 
375 347 634 458 338 394 571 934 622 0 727 399 424 200 617 
467 478 314 785 869 352 238 731 1166 727 0 421 381 536 322 
402 62 513 693 673 111 399 941 983 399 421 0 363 209 503 
86 376 210 411 490 255 161 586 785 424 381 363 0 295 193 
286 169 498 513 467 194 411 869 775 200 536 209 295 0 483 
251 533 18 502 633 392 113 450 900 617 322 503 193 483 0 
0 611 470 610 54 676 445 215 710 293 650 404 582 589 398 
611 0 373 301 662 490 234 674 99 399 140 296 222 404 967 
470 373 0 602 522 768 156 641 435 464 500 455 186 665 868 
610 301 602 0 646 189 446 569 351 319 182 209 504 113 868 
54 662 522 646 0 699 499 194 761 327 695 442 636 617 345 
676 490 768 189 699 0 615 573 537 393 368 326 688 103 849 
445 234 156 446 499 615 0 572 314 347 350 312 139 513 835 
215 674 641 569 194 573 572 0 772 279 668 398 711 510 301 
710 99 435 351 761 537 314 772 0 495 169 387 260 462 1066 
293 399 464 319 327 393 347 279 495 0 390 122 475 299 578 
650 140 500 182 695 368 350 668 169 390 0 269 362 295 968 
404 296 455 209 442 326 312 398 387 122 269 0 418 223 699 
582 222 186 504 636 688 139 711 260 475 362 418 0 591 974 
589 404 665 113 617 103 513 510 462 299 295 223 591 0 800 
398 967 868 868 345 849 835 301 1066 578 968 699 974 800 0 
0 551 684 380 534 349 6 316 435 527 418 382 365 399 374 
551 0 194 287 1054 661 549 532 409 251 779 633 255 639 679 
684 194 0 335 1142 844 683 718 603 211 961 660 328 660 864 
380 287 335 0 807 635 381 531 507 147 739 347 47 351 659 
534 1054 1142 807 0 757 539 799 957 943 743 533 818 543 772 
349 661 844 635 757 0 343 130 307 758 118 731 599 748 25 
6 549 683 381 539 343 0 310 430 527 413 388 365 405 368 
316 532 718 531 799 130 310 0 187 645 249 680 492 696 147 
435 409 603 507 957 307 430 187 0 584 420 743 461 757 316 
527 251 211 147 943 758 527 645 584 0 868 449 165 449 781 
418 779 961 739 743 118 413 249 420 868 0 798 706 816 104 
382 633 660 347 533 731 388 680 743 449 798 0 379 17 756 
365 255 328 47 818 599 365 492 461 165 706 379 0 385 623 
399 639 660 351 543 748 405 696 757 449 816 17 385 0 772 
374 679 864 659 772 25 368 147 316 781 104 756 623 772 0 
