6
15
0 716 752 635 775 687 834 155 313 334 339 507 506 248 210 
716 0 53 359 506 527 176 661 756 381 608 610 576 521 921 
752 53 0 411 477 507 194 705 773 419 623 664 576 548 955 
635 359 411 0 812 797 325 512 818 377 710 292 762 562 839 
775 506 477 812 0 106 671 823 599 566 466 972 306 530 914 
687 527 507 797 106 0 700 748 494 511 366 928 202 447 815 
834 176 194 325 671 700 0 753 915 505 772 614 751 669 1044 
155 661 705 512 823 748 753 0 452 295 440 354 591 304 333 
313 756 773 818 599 494 915 452 0 444 154 778 292 257 346 
334 381 419 377 566 511 505 295 444 0 334 420 413 186 541 
339 608 623 710 466 366 772 440 154 334 0 720 170 160 449 
507 610 664 292 972 928 614 354 778 420 720 0 830 560 678 
506 576 576 762 306 202 751 591 292 413 170 830 0 289 617 
248 521 548 562 530 447 669 304 257 186 160 560 289 0 421 
210 921 955 839 914 815 1044 333 346 541 449 678 617 421 0 
0 459 253 407 292 379 249 48 383 376 615 424 289 438 298 
459 0 540 865 613 548 224 413 493 259 1063 163 184 893 648 
253 540 0 439 536 632 325 249 180 330 718 426 432 535 114 
407 865 439 0 454 626 647 452 617 734 294 808 696 136 352 
292 613 536 454 0 174 471 320 676 632 509 647 432 392 549 
379 548 632 626 174 0 469 386 740 638 674 624 388 566 670 
249 224 325 647 471 469 0 201 327 169 865 180 121 688 429 
48 413 249 452 320 386 201 0 359 331 664 377 247 486 311 
383 493 180 617 676 740 327 359 0 238 899 344 448 715 273 
376 259 330 734 632 638 169 331 238 0 982 106 271 799 444 
615 1063 718 294 509 674 865 664 899 982 0 1040 881 184 643 
424 163 426 808 647 624 180 377 344 106 1040 0 237 860 540 
289 184 432 696 432 388 121 247 448 271 881 237 0 714 527 
438 893 535 136 392 566 688 486 715 799 184 860 714 0 465 
298 648 114 352 549 670 429 311 273 444 643 540 527 465 0 
0 160 242 861 1091 260 253 949 702 738 488 684 456 737 523 
160 0 352 843 1072 392 380 894 738 746 594 719 507 840 470 
242 352 0 700 924 67 49 836 490 554 247 475 246 496 446 
861 843 700 0 230 751 738 227 293 168 628 294 465 645 386 
1091 1072 924 230 0 971 959 284 472 372 824 480 682 788 609 
260 392 67 751 971 0 18 896 525 599 237 510 289 482 513 
253 380 49 738 959 18 0 881 516 588 239 501 277 486 495 
949 894 836 227 284 896 881 0 508 378 816 505 628 865 427 
702 738 490 293 472 525 516 508 0 130 352 19 247 357 401 
738 746 554 168 372 599 588 378 130 0 461 127 310 487 340 
488 594 247 628 824 237 239 816 352 461 0 344 205 249 522 
684 719 475 294 480 510 501 505 19 127 344 0 230 362 383 
456 507 246 465 682 289 277 628 247 310 205 230 0 382 319 
737 840 496 645 788 482 486 865 357 487 249 362 382 0 683 
523 470 446 386 609 513 495 427 401 340 522 383 319 683 0 
0 185 855 871 1009 785 213 783 668 181 354 722 374 665 296 
185 0 676 714 838 599 52 754 485 23 231 557 213 667 405 
855 676 0 242 195 160 669 836 332 688 546 197 588 884 950 
871 714 242 0 198 384 726 639 525 732 521 166 698 718 887 
1009 838 195 198 0 352 838 835 527 853 674 290 774 916 1062 
785 599 160 384 352 0 582 913 179 607 524 277 472 935 927 
213 52 669 726 838 582 0 800 456 36 266 564 166 717 453 
783 754 836 639 835 913 800 0 957 777 550 645 902 160 581 
668 485 332 525 527 179 456 957 0 487 480 382 318 949 857 
181 23 688 732 853 607 36 777 487 0 254 574 203 689 417 
354 231 546 521 674 524 266 550 480 254 0 383 352 495 406 
722 557 197 166 290 277 564 645 382 574 383 0 531 687 776 
374 213 588 698 774 472 166 902 318 203 352 531 0 841 618 
665 667 884 718 916 935 717 160 949 689 495 687 841 0 434 
296 405 950 887 1062 927 453 581 857 417 406 776 618 434 0 
0 1074 552 834 715 670 909 154 34 995 611 721 780 726 881 
1074 0 712 255 364 729 170 1222 1041 82 963 375 392 508 393 
