6
15
0 648 414 168 412 736 384 351 227 641 541 542 880 583 533 
648 0 240 815 317 454 298 386 801 138 574 308 294 590 176 
414 240 0 583 124 523 75 246 590 233 424 309 472 542 197 
168 815 583 0 576 861 552 494 164 809 664 685 1048 671 693 
412 317 124 576 0 648 59 349 618 250 299 433 479 657 319 
736 454 523 861 648 0 596 390 762 588 947 219 712 267 335 
384 298 75 552 59 596 0 290 580 258 354 379 496 598 272 
351 386 246 494 349 390 290 0 436 449 629 191 672 313 222 
227 801 590 164 618 762 580 436 0 823 768 614 1062 543 654 
641 138 233 809 250 588 258 449 823 0 458 420 239 697 278 
541 574 424 664 299 947 354 629 768 458 0 733 611 942 616 
542 308 309 685 433 219 379 191 614 420 733 0 599 282 142 
880 294 472 1048 479 712 496 672 1062 239 611 599 0 880 470 
583 590 542 671 657 267 598 313 543 697 942 282 880 0 419 
533 176 197 693 319 335 272 222 654 278 616 142 470 419 0 
0 45 556 417 352 384 441 594 448 516 100 528 260 381 510 
45 0 571 456 375 349 462 590 471 474 91 507 300 380 554 
556 571 0 365 845 550 136 246 145 724 656 435 417 934 534 
417 456 365 0 567 656 242 566 225 832 504 663 159 718 178 
352 375 845 567 0 719 712 933 710 817 301 880 438 213 544 
384 349 550 656 719 0 517 418 537 181 418 222 545 670 808 
441 462 136 242 712 517 0 327 22 698 542 459 281 811 418 
594 590 246 566 933 418 327 0 347 563 681 231 560 970 744 
448 471 145 225 710 537 22 347 0 718 549 482 275 815 400 
516 474 724 832 817 181 698 563 718 0 521 337 712 722 978 
100 91 656 504 301 418 542 681 549 521 0 592 345 288 577 
528 507 435 663 880 222 459 231 482 337 592 0 600 866 836 
260 300 417 159 438 545 281 560 275 712 345 600 0 569 266 
381 380 934 718 213 670 811 970 815 722 288 866 569 0 730 
510 554 534 178 544 808 418 744 400 978 577 836 266 730 0 
0 360 607 871 471 204 479 668 461 610 1034 1031 1051 708 729 
360 0 269 594 493 379 466 422 113 592 715 690 701 460 377 
607 269 0 351 538 648 495 242 156 578 446 425 444 265 283 
871 594 351 0 593 962 546 207 489 546 217 313 383 169 570 
471 493 538 593 0 657 47 407 496 139 804 864 914 433 800 
204 379 648 962 657 0 657 772 492 792 1094 1066 1071 812 686 
479 466 495 546 47 657 0 359 461 135 757 816 867 386 760 
668 422 242 207 407 772 359 0 333 393 402 457 511 40 519 
461 113 156 489 496 492 461 333 0 572 602 578 591 368 313 
610 592 578 546 139 792 135 393 572 0 763 843 901 408 856 
1034 715 446 217 804 1094 757 402 602 763 0 137 212 371 565 
1031 690 425 313 864 1066 816 457 578 843 137 0 75 435 473 
1051 701 444 383 914 1071 867 511 591 901 212 75 0 492 444 
708 460 265 169 433 812 386 40 368 408 371 435 492 0 536 
729 377 283 570 800 686 760 519 313 856 565 473 444 536 0 
0 994 603 680 600 691 840 482 376 334 630 740 357 415 196 
994 0 733 443 862 372 221 648 619 914 403 975 957 726 1190 
603 733 0 291 129 369 513 178 427 307 368 262 323 715 740 
680 443 291 0 420 83 224 228 349 501 117 542 537 607 860 
600 862 129 420 0 497 642 271 506 271 491 161 267 784 708 
691 372 369 83 497 0 163 278 334 550 67 624 590 566 878 
840 221 513 224 642 163 0 441 470 713 212 754 753 655 1031 
482 648 178 228 271 278 441 0 250 273 247 428 311 538 648 
376 619 427 349 506 334 470 250 0 378 268 667 427 288 571 
334 914 307 501 271 550 713 273 378 0 511 405 48 602 438 
630 403 368 117 491 67 212 247 268 511 0 629 553 501 819 
740 975 262 542 161 624 754 428 667 405 629 0 387 946 824 
357 957 323 537 267 590 753 311 427 48 553 387 0 647 441 
415 726 715 607 784 566 655 538 288 602 501 946 647 0 587 
196 1190 740 860 708 878 1031 648 571 438 819 824 441 587 0 
0 584 831 205 699 289 897 438 404 180 555 224 237 423 516 
584 0 655 734 660 364 793 777 450 508 404 367 819 863 575 
831 655 0 1036 183 840 149 616 997 652 301 674 970 761 340 
205 734 1036 0 901 383 1099 595 420 384 759 406 219 536 717 
699 660 183 901 0 762 197 436 927 520 257 578 811 581 184 
289 364 840 383 762 0 945 657 166 332 538 193 517 684 603 
897 793 149 1099 197 945 0 609 1107 717 413 767 1004 752 381 
438 777 616 595 436 657 609 0 811 325 481 478 433 145 297 
404 450 997 420 927 166 1107 811 0 488 697 359 603 822 770 
180 508 652 384 520 332 717 325 488 0 384 159 351 368 337 
555 404 301 759 257 538 413 481 697 384 0 376 730 610 202 
224 367 674 406 578 193 767 478 359 159 376 0 454 528 412 
237 819 970 219 811 517 1004 433 603 351 730 454 0 341 631 
423 863 761 536 581 684 752 145 822 368 610 528 341 0 437 
516 575 340 717 184 603 381 297 770 337 202 412 631 437 0 
0 141 304 809 580 647 354 512 115 827 705 221 755 452 125 
141 0 269 703 498 509 337 371 135 723 684 231 613 388 103 
304 269 0 547 293 512 72 459 189 560 415 102 671 156 362 
809 703 547 0 261 368 549 515 706 26 499 648 514 398 804 
580 498 293 261 0 394 288 454 469 271 325 395 573 138 601 
647 509 512 368 394 0 560 178 581 394 719 585 179 443 588 
354 337 72 549 288 560 0 522 241 559 352 134 725 151 426 
512 371 459 515 454 178 522 0 470 540 763 505 242 447 433 
115 135 189 706 469 581 241 470 0 722 593 112 709 338 194 
827 723 560 26 271 394 559 540 722 0 492 661 539 409 825 
705 684 415 499 325 719 352 763 593 492 0 483 898 325 777 
221 231 102 648 395 585 134 505 112 661 483 0 732 257 305 
755 613 671 514 573 179 725 242 709 539 898 732 0 618 672 
452 388 156 398 138 443 151 447 338 409 325 257 618 0 490 
125 103 362 804 601 588 426 433 194 825 777 305 672 490 0 
