6
10
0 90 789 524 235 314 464 837 332 254 
90 0 702 459 224 237 393 760 421 246 
789 702 0 660 811 486 388 224 1095 697 
524 459 660 0 343 501 611 835 832 675 
235 224 811 343 0 421 579 917 496 469 
314 237 486 501 421 0 159 523 608 236 
464 393 388 611 579 159 0 376 730 314 
837 760 224 835 917 523 376 0 1103 679 
332 421 1095 832 496 608 730 1103 0 426 
254 246 697 675 469 236 314 679 426 0 
0 461 870 236 215 532 681 308 555 441 
461 0 626 581 334 285 687 194 305 499 
870 626 0 797 882 364 407 776 340 496 
236 581 797 0 436 527 513 488 543 306 
215 334 882 436 0 518 791 141 542 551 
532 285 364 527 518 0 425 413 24 303 
681 687 407 513 791 425 0 745 416 242 
308 194 776 488 141 413 745 0 437 518 
555 305 340 543 542 24 416 437 0 308 
441 499 496 306 551 303 242 518 308 0 
0 705 437 219 32 187 186 585 41 672 
705 0 858 680 672 673 601 975 741 679 
437 858 0 653 443 620 332 151 456 405 
219 680 653 0 210 33 359 803 213 838 
32 672 443 210 0 177 170 593 70 658 
187 673 620 33 177 0 327 770 182 808 
186 601 332 359 170 327 0 481 226 489 
585 975 151 803 593 770 481 0 602 424 
41 741 456 213 70 182 226 602 0 708 
672 679 405 838 658 808 489 424 708 0 
0 463 160 733 200 952 999 1236 234 326 
463 0 456 687 414 602 551 812 317 469 
160 456 0 866 340 1013 1007 1264 148 470 
733 687 866 0 533 545 831 907 824 409 
200 414 340 533 0 790 891 1102 339 130 
952 602 1013 545 790 0 340 362 898 731 
999 551 1007 831 891 340 0 284 866 881 
1236 812 1264 907 1102 362 284 0 1129 1065 
234 317 148 824 339 898 866 1129 0 461 
326 469 470 409 130 731 881 1065 461 0 
0 607 486 398 194 189 545 382 207 563 
607 0 240 238 779 782 496 911 715 1143 
486 240 0 280 678 629 612 717 533 1049 
398 238 280 0 552 584 332 746 547 909 
194 779 678 552 0 186 601 395 305 370 
189 782 629 584 186 0 721 217 139 468 
545 496 612 332 601 721 0 927 746 874 
382 911 717 746 395 217 927 0 199 577 
207 715 533 547 305 139 746 199 0 607 
563 1143 1049 909 370 468 874 577 607 0 
0 671 386 500 592 228 201 560 329 337 
671 0 974 440 948 451 861 284 807 732 
386 974 0 639 356 538 368 928 195 285 
500 440 639 0 519 320 694 577 446 357 
592 948 356 519 0 615 673 1007 266 268 
228 451 538 320 615 0 428 402 399 351 
201 861 368 694 673 428 0 714 414 461 
560 284 928 577 1007 402 714 0 801 750 
329 807 195 446 266 399 414 801 0 90 
337 732 285 357 268 351 461 750 90 0 
