7
15
0 93 460 194 445 333 496 49 306 536 574 606 384 364 278 
93 0 373 216 534 332 492 61 305 617 508 517 393 304 262 
460 373 0 437 858 422 740 413 412 895 227 366 685 198 356 
194 216 437 0 426 144 690 169 118 459 469 691 579 269 117 
445 534 858 426 0 511 799 475 501 159 888 1051 676 696 533 
333 332 422 144 511 0 821 300 27 501 383 736 715 225 81 
496 492 740 690 799 821 0 522 794 942 943 592 124 768 754 
49 61 413 169 475 300 522 0 272 555 525 579 415 315 239 
306 305 412 118 501 27 794 272 0 499 388 717 687 218 60 
536 617 895 459 159 501 942 555 499 0 884 1132 818 713 545 
574 508 227 469 888 383 943 525 388 884 0 584 874 210 355 
606 517 366 691 1051 736 592 579 717 1132 584 0 603 539 657 
384 393 685 579 676 715 124 415 687 818 874 603 0 686 652 
364 304 198 269 696 225 768 315 218 713 210 539 686 0 167 
278 262 356 117 533 81 754 239 60 545 355 657 652 167 0 
0 76 1009 493 402 756 78 771 593 184 783 780 567 433 978 
76 0 1011 509 418 803 129 726 659 226 792 752 519 431 1003 
1009 1011 0 529 614 609 939 612 877 846 241 419 687 579 323 
493 509 529 0 91 391 417 563 470 319 293 449 455 136 497 
402 418 614 91 0 448 327 566 467 232 381 481 427 104 587 
756 803 609 391 448 0 679 921 312 576 419 766 842 526 352 
78 129 939 417 327 679 0 737 530 105 709 730 539 368 900 
771 726 612 563 566 921 737 0 1029 705 565 195 206 461 840 
593 659 877 470 467 312 530 1029 0 452 652 918 892 571 660 
184 226 846 319 232 576 105 705 452 0 613 672 521 291 795 
783 792 241 293 381 419 709 565 652 613 0 380 564 366 280 
780 752 419 449 481 766 730 195 918 672 380 0 296 388 648 
567 519 687 455 427 842 539 206 892 521 564 296 0 327 843 
433 431 579 136 104 526 368 461 571 291 366 388 327 0 609 
978 1003 323 497 587 352 900 840 660 795 280 648 843 609 0 
0 405 262 515 254 681 779 624 253 486 765 778 489 634 851 
405 0 308 168 580 277 406 736 155 251 400 386 123 600 456 
262 308 0 330 303 536 578 838 193 251 708 684 429 785 672 
515 168 330 0 633 214 264 905 270 135 445 389 241 762 344 
254 580 303 633 0 834 881 855 430 550 973 966 688 888 976 
681 277 536 214 834 0 196 935 428 343 274 190 240 747 191 
779 406 578 264 881 196 0 1117 533 334 455 355 415 939 120 
624 736 838 905 855 935 1117 0 690 963 811 896 701 244 1123 
253 155 193 270 430 428 533 690 0 280 543 539 258 605 598 
486 251 251 135 550 343 334 963 280 0 579 523 355 848 438 
765 400 708 445 973 274 455 811 543 579 0 107 285 585 391 
778 386 684 389 966 190 355 896 539 523 107 0 290 677 284 
489 123 429 241 688 240 415 701 258 355 285 290 0 531 431 
634 600 785 762 888 747 939 244 605 848 585 677 531 0 927 
851 456 672 344 976 191 120 1123 598 438 391 284 431 927 0 
0 669 272 431 600 333 762 351 607 509 664 283 55 746 699 
669 0 620 815 217 440 623 367 991 963 515 506 660 756 813 
272 620 0 218 469 475 507 444 410 353 424 460 320 474 428 
431 815 218 0 637 688 526 661 192 151 490 667 486 422 329 
600 217 469 637 0 485 410 405 800 788 298 534 609 539 598 
333 440 475 688 485 0 811 80 880 803 692 69 295 865 862 
762 623 507 526 410 811 0 740 601 652 120 837 798 174 283 
351 367 444 661 405 80 740 0 854 786 620 139 324 804 809 
607 991 410 192 800 880 601 854 0 120 601 857 662 453 336 
509 963 353 151 788 803 652 786 120 0 630 772 564 524 414 
664 515 424 490 298 692 120 620 601 630 0 720 696 245 325 
283 506 460 667 534 69 837 139 857 772 720 0 239 878 865 
55 660 320 486 609 295 798 324 662 564 696 239 0 791 748 
746 756 474 422 539 865 174 804 453 524 245 878 791 0 117 
699 813 428 329 598 862 283 809 336 414 325 865 748 117 0 
0 622 365 77 326 455 651 426 817 184 269 465 416 567 447 
622 0 605 699 893 502 441 533 427 606 400 428 962 56 204 
365 605 0 401 391 723 380 106 582 183 251 215 421 554 535 
77 699 401 0 274 504 714 475 886 219 341 527 367 645 523 
326 893 391 274 0 777 769 495 968 290 494 593 93 837 748 
455 502 723 504 777 0 816 724 891 590 486 686 869 475 319 
651 441 380 714 769 816 0 274 205 514 395 188 800 417 515 
426 533 106 475 495 724 274 0 475 259 238 116 527 485 495 
817 427 582 886 968 891 205 475 0 700 549 376 1003 429 572 
184 606 183 219 290 590 514 259 700 0 205 327 356 550 477 
269 400 251 341 494 486 395 238 549 205 0 222 561 345 289 
465 428 215 527 593 686 188 116 376 327 222 0 632 384 421 
416 962 421 367 93 869 800 527 1003 356 561 632 0 906 826 
567 56 554 645 837 475 417 485 429 550 345 384 906 0 163 
447 204 535 523 748 319 515 495 572 477 289 421 826 163 0 
0 446 978 677 343 834 339 345 1059 626 923 256 955 613 616 
446 0 1032 428 185 773 107 534 753 804 1051 229 1011 424 384 
978 1032 0 701 868 311 1004 632 815 386 168 888 23 646 703 
677 428 701 0 358 399 464 499 382 628 776 437 684 89 60 
343 185 868 358 0 633 136 350 731 620 874 87 846 318 301 
834 773 311 399 633 0 768 514 527 419 422 677 296 358 411 
339 107 1004 464 136 768 0 459 817 743 1007 140 982 440 412 
345 534 632 499 350 514 459 0 858 296 585 319 609 412 447 
1059 753 815 382 731 527 817 858 0 906 947 814 806 455 442 
626 804 386 628 620 419 743 296 906 0 298 607 364 542 596 
923 1051 168 776 874 422 1007 585 947 298 0 878 162 706 765 
256 229 888 437 87 677 140 319 814 607 878 0 865 388 378 
955 1011 23 684 846 296 982 609 806 364 162 865 0 627 684 
613 424 646 89 318 358 440 412 455 542 706 388 627 0 58 
616 384 703 60 301 411 412 447 442 596 765 378 684 58 0 
0 223 120 576 689 725 720 559 363 832 984 1022 646 977 716 
223 0 144 753 629 848 780 685 527 738 1080 1106 648 918 734 
120 144 0 609 586 715 670 549 384 721 957 988 567 877 645 
576 753 609 0 739 266 453 209 226 910 532 595 573 928 565 
689 629 586 739 0 612 388 538 606 172 691 676 183 291 251 
725 848 715 266 612 0 242 166 373 766 276 333 429 731 382 
720 780 670 453 388 242 0 254 442 531 322 331 209 489 143 
559 685 549 209 538 166 254 0 217 706 429 476 366 719 356 
363 527 384 226 606 373 442 217 0 777 645 693 473 845 502 
832 738 721 910 172 766 531 706 777 0 806 779 342 218 388 
984 1080 957 532 691 276 322 429 645 806 0 72 525 695 441 
1022 1106 988 595 676 333 331 476 693 779 72 0 522 652 433 
646 648 567 573 183 429 209 366 473 342 525 522 0 371 92 
977 918 877 928 291 731 489 719 845 218 695 652 371 0 363 
716 734 645 565 251 382 143 356 502 388 441 433 92 363 0 
