7
10
0 672 695 432 145 945 477 497 457 461 
672 0 550 821 814 787 985 1035 238 632 
695 550 0 503 819 273 693 753 595 290 
432 821 503 0 478 663 190 250 701 223 
145 814 819 478 0 1058 464 466 593 562 
945 787 273 663 1058 0 834 893 864 497 
477 985 693 190 464 834 0 60 838 413 
497 1035 753 250 466 893 60 0 880 473 
457 238 595 701 593 864 838 880 0 560 
461 632 290 223 562 497 413 473 560 0 
0 474 438 386 319 513 146 565 283 211 
474 0 897 464 763 283 534 202 571 469 
438 897 0 764 353 850 470 943 409 584 
386 464 764 0 470 681 295 653 659 184 
319 763 353 470 0 833 229 880 517 322 
513 283 850 681 833 0 631 133 453 615 
146 534 470 295 229 631 0 663 422 114 
565 202 943 653 880 133 663 0 561 624 
283 571 409 659 517 453 422 561 0 493 
211 469 584 184 322 615 114 624 493 0 
0 930 641 970 939 423 791 403 227 828 
930 0 363 360 94 721 156 777 703 303 
641 363 0 336 331 598 301 643 436 478 
970 360 336 0 267 916 439 965 772 636 
939 94 331 267 0 771 216 826 716 390 
423 721 598 916 771 0 565 56 303 505 
791 156 301 439 216 565 0 621 563 201 
403 777 643 965 826 56 621 0 315 560 
227 703 436 772 716 303 563 315 0 610 
828 303 478 636 390 505 201 560 610 0 
0 492 711 250 674 697 83 332 645 538 
492 0 502 429 190 430 432 704 476 105 
711 502 0 815 467 90 627 680 70 405 
250 429 815 0 618 774 279 582 761 515 
674 190 467 618 0 379 607 848 468 145 
697 430 90 774 379 0 613 708 122 328 
83 432 627 279 607 613 0 321 562 467 
332 704 680 582 848 708 321 0 609 703 
645 476 70 761 468 122 562 609 0 385 
538 105 405 515 145 328 467 703 385 0 
0 617 185 335 325 508 435 238 232 460 
617 0 432 688 868 217 621 836 757 414 
185 432 0 367 465 335 418 414 356 353 
335 688 367 0 249 492 755 499 183 721 
325 868 465 249 0 700 748 353 111 784 
508 217 335 492 700 0 665 745 593 496 
435 621 418 755 748 665 0 469 666 216 
238 836 414 499 353 745 469 0 328 587 
232 757 356 183 111 593 666 328 0 684 
460 414 353 721 784 496 216 587 684 0 
0 724 513 420 827 909 213 624 795 1142 
724 0 690 304 527 254 534 101 427 471 
513 690 0 520 430 943 550 635 1001 915 
420 304 520 0 578 502 234 204 483 745 
827 527 430 578 0 757 751 541 945 530 
909 254 943 502 757 0 700 316 313 516 
213 534 550 234 751 700 0 432 585 979 
624 101 635 204 541 316 432 0 406 565 
795 427 1001 483 945 313 585 406 0 820 
1142 471 915 745 530 516 979 565 820 0 
0 767 266 577 508 148 680 162 182 190 
767 0 595 210 281 763 176 728 709 859 
266 595 0 385 314 371 466 145 362 272 
577 210 385 0 72 598 113 521 550 652 
508 281 314 72 0 537 173 449 492 580 
148 763 371 598 537 0 709 302 62 335 
680 176 466 113 173 709 0 609 663 738 
162 728 145 521 449 302 609 0 319 130 
182 709 362 550 492 62 663 319 0 372 
190 859 272 652 580 335 738 130 372 0 
