7
10
0 191 64 341 186 306 199 631 526 404 
191 0 246 457 121 489 387 812 589 453 
64 246 0 358 214 277 168 599 482 368 
341 457 358 0 514 237 255 446 829 724 
186 121 214 514 0 488 379 812 469 333 
306 489 277 237 488 0 109 324 663 585 
199 387 168 255 379 109 0 432 584 493 
631 812 599 446 812 324 432 0 902 857 
526 589 482 829 469 663 584 902 0 137 
404 453 368 724 333 585 493 857 137 0 
0 668 588 575 861 785 771 492 993 618 
668 0 209 363 222 177 320 176 509 880 
588 209 0 498 296 214 198 200 426 679 
575 363 498 0 572 540 668 304 871 1029 
861 222 296 572 0 81 244 384 340 949 
785 177 214 540 81 0 188 319 337 871 
771 320 198 668 244 188 0 388 228 726 
492 176 200 304 384 319 388 0 610 771 
993 509 426 871 340 337 228 610 0 852 
618 880 679 1029 949 871 726 771 852 0 
0 150 353 127 387 778 297 553 408 150 
150 0 416 23 509 819 207 596 551 49 
353 416 0 405 634 425 345 203 578 453 
127 23 405 0 488 813 218 589 528 49 
387 509 634 488 0 1031 684 828 134 479 
778 819 425 813 1031 0 681 225 949 862 
297 207 345 218 684 681 0 473 697 256 
553 596 203 589 828 225 473 0 759 638 
408 551 578 528 134 949 697 759 0 530 
150 49 453 49 479 862 256 638 530 0 
0 493 724 925 893 108 500 893 300 763 
493 0 574 912 758 389 709 816 198 550 
724 574 0 357 187 689 460 244 626 88 
925 912 357 0 240 927 476 133 922 424 
893 758 187 240 0 868 548 107 813 215 
108 389 689 927 868 0 540 880 194 716 
500 709 460 476 548 540 0 497 619 542 
893 816 244 133 107 880 497 0 849 299 
300 198 626 922 813 194 619 849 0 630 
763 550 88 424 215 716 542 299 630 0 
0 375 566 625 212 680 302 594 694 241 
375 0 617 253 179 457 78 286 530 574 
566 617 0 716 619 436 614 551 349 777 
625 253 716 0 432 386 332 183 495 827 
212 179 619 432 0 583 100 445 631 394 
680 457 436 386 583 0 511 206 116 922 
302 78 614 332 100 511 0 355 572 495 
594 286 551 183 445 206 355 0 312 824 
694 530 349 495 631 116 572 312 0 936 
241 574 777 827 394 922 495 824 936 0 
0 782 795 691 818 828 865 817 657 897 
782 0 19 538 488 812 116 807 446 592 
795 19 0 533 478 806 119 801 442 581 
691 538 533 0 155 275 652 269 94 207 
818 488 478 155 0 356 593 355 160 110 
828 812 806 275 356 0 925 11 370 305 
865 116 119 652 593 925 0 920 561 693 
817 807 801 269 355 11 920 0 364 307 
657 446 442 94 160 370 561 364 0 251 
897 592 581 207 110 305 693 307 251 0 
0 735 763 779 186 813 540 781 390 254 
735 0 1233 654 778 771 1014 594 408 524 
763 1233 0 767 584 682 234 826 840 968 
779 654 767 0 662 121 629 68 470 772 
186 778 584 662 0 673 356 677 379 390 
813 771 682 121 673 0 574 189 548 840 
540 1014 234 629 356 574 0 677 614 735 
781 594 826 68 677 189 677 0 447 751 
390 408 840 470 379 548 614 447 0 304 
254 524 968 772 390 840 735 751 304 0 
