3
10
0 539 405 221 328 723 460 371 403 356 
539 0 154 377 735 286 82 857 195 263 
405 154 0 224 580 333 106 705 187 114 
221 377 224 0 360 511 313 480 318 142 
328 735 580 360 0 812 673 164 666 478 
723 286 333 511 812 0 347 963 472 369 
460 82 106 313 673 347 0 787 124 219 
371 857 705 480 164 963 787 0 759 613 
403 195 187 318 666 472 124 759 0 278 
356 263 114 142 478 369 219 613 278 0 
0 485 502 580 488 568 682 683 230 538 
485 0 514 395 75 733 269 753 714 505 
502 514 0 861 449 241 477 240 657 50 
580 395 861 0 469 1042 644 1099 753 865 
488 75 449 469 0 674 216 686 718 436 
568 733 241 1042 674 0 718 153 643 278 
682 269 477 644 216 718 0 682 908 443 
683 753 240 1099 686 153 682 0 784 250 
230 714 657 753 718 643 908 784 0 701 
538 505 50 865 436 278 443 250 701 0 
0 637 179 281 438 633 657 505 784 584 
637 0 663 613 644 478 469 498 250 52 
179 663 0 455 275 525 553 653 754 613 
281 613 455 0 684 799 816 266 827 565 
438 644 275 684 0 311 343 821 638 606 
633 478 525 799 311 0 31 839 370 462 
657 469 553 816 343 31 0 847 346 456 
505 498 653 266 821 839 847 0 745 466 
784 250 754 827 638 370 346 745 0 279 
584 52 613 565 606 462 456 466 279 0 
