3
10
0 217 541 415 716 336 540 416 450 757 
217 0 742 584 927 393 681 615 525 876 
541 742 0 214 208 504 729 465 472 459 
415 584 214 0 423 292 767 520 261 374 
716 927 208 423 0 713 772 520 676 592 
336 393 504 292 713 0 849 658 131 489 
540 681 729 767 772 849 0 264 934 1138 
416 615 465 520 520 658 264 0 720 884 
450 525 472 261 676 131 934 720 0 362 
757 876 459 374 592 489 1138 884 362 0 
0 763 562 253 286 160 479 573 111 242 
763 0 736 550 518 612 565 385 869 812 
562 736 0 627 633 472 181 351 646 793 
253 550 627 0 34 178 480 482 339 269 
286 518 633 34 0 199 479 468 374 297 
160 612 472 178 199 0 351 418 271 332 
479 565 181 480 479 351 0 191 580 684 
573 385 351 482 468 418 191 0 683 731 
111 869 646 339 374 271 580 683 0 224 
242 812 793 269 297 332 684 731 224 0 
0 773 646 575 558 657 177 630 788 295 
773 0 1138 199 217 131 780 1121 211 479 
646 1138 0 966 982 1007 820 17 1025 768 
575 199 966 0 49 88 594 949 266 280 
558 217 982 49 0 129 564 965 312 267 
657 131 1007 88 129 0 683 991 186 362 
177 780 820 594 564 683 0 805 841 341 
630 1121 17 949 965 991 805 0 1010 751 
788 211 1025 266 312 186 841 1010 0 503 
295 479 768 280 267 362 341 751 503 0 
