3
10
0 377 671 782 776 457 211 527 478 162 
377 0 364 433 456 399 505 541 396 353 
671 364 0 152 106 367 705 490 342 565 
782 433 152 0 96 519 841 642 494 695 
776 456 106 96 0 461 810 573 434 672 
457 399 367 519 461 0 393 147 28 300 
211 505 705 841 810 393 0 403 420 154 
527 541 490 642 573 147 403 0 160 365 
478 396 342 494 434 28 420 160 0 323 
162 353 565 695 672 300 154 365 323 0 
0 44 956 1003 964 458 558 917 635 735 
44 0 964 1030 982 464 558 906 660 722 
956 964 0 456 235 500 423 380 452 457 
1003 1030 456 0 221 655 661 816 370 830 
964 982 235 221 0 548 518 603 354 642 
458 464 500 655 548 0 118 505 315 363 
558 558 423 661 518 118 0 387 366 253 
917 906 380 816 603 505 387 0 669 192 
635 660 452 370 354 315 366 669 0 600 
735 722 457 830 642 363 253 192 600 0 
0 970 701 564 683 143 644 526 704 571 
970 0 341 769 873 959 333 678 794 605 
701 341 0 429 543 657 238 337 790 553 
564 769 429 0 150 444 586 104 1018 789 
683 873 543 150 0 551 724 250 1168 939 
143 959 657 444 551 0 651 425 813 649 
644 333 238 586 724 651 0 481 558 327 
526 678 337 104 250 425 481 0 922 690 
704 794 790 1018 1168 813 558 922 0 240 
571 605 553 789 939 649 327 690 240 0 
