3
10
0 256 443 220 93 351 625 445 142 239 
256 0 657 457 318 581 726 355 262 426 
443 657 0 437 464 104 924 604 396 547 
220 457 437 0 139 333 493 657 337 114 
93 318 464 139 0 363 539 538 231 146 
351 581 104 333 363 0 822 581 328 443 
625 726 924 493 539 822 0 1047 767 401 
445 355 604 657 538 581 1047 0 320 683 
142 262 396 337 231 328 767 320 0 378 
239 426 547 114 146 443 401 683 378 0 
0 330 205 541 697 716 712 846 1189 36 
330 0 198 285 732 758 393 901 990 363 
205 198 0 338 580 604 529 744 989 241 
541 285 338 0 600 627 237 763 705 577 
697 732 580 600 0 27 823 169 753 717 
716 758 604 627 27 0 850 143 765 736 
712 393 529 237 823 850 0 981 732 747 
846 901 744 763 169 143 981 0 804 863 
1189 990 989 705 753 765 732 804 0 1224 
36 363 241 577 717 736 747 863 1224 0 
0 775 524 581 535 522 536 497 116 307 
775 0 264 554 264 253 617 757 802 763 
524 264 0 365 158 85 528 632 540 503 
581 554 365 0 520 448 844 909 521 353 
535 264 158 520 0 73 389 512 584 599 
522 253 85 448 73 0 451 564 557 550 
536 617 528 844 389 451 0 155 641 767 
497 757 632 909 512 564 155 0 611 771 
116 802 540 521 584 557 641 611 0 206 
307 763 503 353 599 550 767 771 206 0 
