3
10
0 812 604 679 842 920 438 411 438 1038 
812 0 381 240 631 125 374 561 504 228 
604 381 0 143 329 505 310 225 536 582 
679 240 143 0 416 362 298 347 508 440 
842 631 329 416 0 736 637 434 863 768 
920 125 505 362 736 0 481 686 575 125 
438 374 310 298 637 481 0 311 226 600 
411 561 225 347 434 686 311 0 504 780 
438 504 536 508 863 575 226 504 0 700 
1038 228 582 440 768 125 600 780 700 0 
0 361 178 91 326 268 315 277 366 465 
361 0 339 437 199 102 121 621 688 328 
178 339 0 176 403 286 357 428 360 560 
91 437 176 0 417 350 403 252 275 555 
326 199 403 417 0 142 79 522 692 158 
268 102 286 350 142 0 74 520 614 296 
315 121 357 403 79 74 0 545 673 225 
277 621 428 252 522 520 545 0 353 611 
366 688 360 275 692 614 673 353 0 830 
465 328 560 555 158 296 225 611 830 0 
0 252 663 740 52 318 889 1133 928 888 
252 0 461 638 227 75 743 919 676 669 
663 461 0 336 616 388 327 471 445 234 
740 638 336 0 688 585 198 600 768 469 
52 227 616 688 0 286 837 1087 897 844 
318 75 388 585 286 0 678 843 611 593 
889 743 327 198 837 678 0 417 684 348 
1133 919 471 600 1087 843 417 0 485 251 
928 676 445 768 897 611 684 485 0 342 
888 669 234 469 844 593 348 251 342 0 
